Subject,SubjectGroup,CommonSubjectLabel,qualification,year,SubjectTaken,SCQFLevel
Italian (Alternative),ModernLanguages,Italian,OrdinaryGrade,1993,No uptake,5
Italian (Revised),ModernLanguages,Italian,Higher,1991,Yes,6
Italian (Revised),ModernLanguages,Italian,Higher,1992,Yes,6
Italian (Revised),ModernLanguages,Italian,Higher,1993,Yes,6
Italian (Revised),ModernLanguages,Italian,Higher,1994,Yes,6
Italian (Revised),ModernLanguages,Italian,Higher,1995,Yes,6
Italian (Revised),ModernLanguages,Italian,CSYS,1992,Yes,7
Italian (Traditional),ModernLanguages,Italian,OrdinaryGrade,1986,Yes,5
Italian (Traditional),ModernLanguages,Italian,OrdinaryGrade,1987,Yes,5
Italian (Traditional),ModernLanguages,Italian,OrdinaryGrade,1988,Yes,5
Italian (Traditional),ModernLanguages,Italian,OrdinaryGrade,1989,Yes,5
Italian (Traditional),ModernLanguages,Italian,OrdinaryGrade,1990,Yes,5
Italian (Traditional),ModernLanguages,Italian,OrdinaryGrade,1991,Yes,5
Italian (Traditional),ModernLanguages,Italian,OrdinaryGrade,1992,Yes,5
Italian (Traditional),ModernLanguages,Italian,OrdinaryGrade,1993,Yes,5
Italian (Writing)*,ModernLanguages,Italian,StandardGrade,1990,Yes,5
Italian (Writing)*,ModernLanguages,Italian,StandardGrade,1991,Yes,5
Italian (Writing)*,ModernLanguages,Italian,StandardGrade,1992,Yes,5
Italian (Writing)*,ModernLanguages,Italian,StandardGrade,1993,Yes,5
Italian (Writing)*,ModernLanguages,Italian,StandardGrade,1994,Yes,5
Italian (Writing)*,ModernLanguages,Italian,StandardGrade,1995,Yes,5
Italian (Writing)*,ModernLanguages,Italian,StandardGrade,1996,Yes,5
Italian (Writing)*,ModernLanguages,Italian,StandardGrade,1997,Yes,5
Italian (Writing)*,ModernLanguages,Italian,StandardGrade,1998,Yes,5
Italian (Writing)*,ModernLanguages,Italian,StandardGrade,1999,Yes,5
Mandarin (Simplified),ModernLanguages,Mandarin,Intermediate1,2009,Yes,4
Mandarin (Simplified),ModernLanguages,Mandarin,Intermediate1,2010,Yes,4
Mandarin (Simplified),ModernLanguages,Mandarin,Intermediate1,2011,Yes,4
Mandarin (Simplified),ModernLanguages,Mandarin,Intermediate2,2009,Yes,5
Mandarin (Simplified),ModernLanguages,Mandarin,Intermediate2,2010,Yes,5
Mandarin (Simplified),ModernLanguages,Mandarin,Intermediate2,2011,Yes,5
Mandarin (Simplified),ModernLanguages,Mandarin,Higher,2010,Yes,6
Mandarin (Simplified),ModernLanguages,Mandarin,Higher,2011,Yes,6
Mandarin (Simplified),ModernLanguages,Mandarin,AdvancedHigher,2010,Yes,7
Mandarin (Simplified),ModernLanguages,Mandarin,AdvancedHigher,2011,Yes,7
Mandarin (Traditional),ModernLanguages,Mandarin,Intermediate1,2009,Yes,4
Mandarin (Traditional),ModernLanguages,Mandarin,Intermediate1,2010,Yes,4
Mandarin (Traditional),ModernLanguages,Mandarin,Intermediate1,2011,Yes,4
Mandarin (Traditional),ModernLanguages,Mandarin,Intermediate2,2009,Yes,5
Mandarin (Traditional),ModernLanguages,Mandarin,Intermediate2,2011,Yes,5
Mandarin (Traditional),ModernLanguages,Mandarin,Higher,2010,Yes,6
Mandarin (Traditional),ModernLanguages,Mandarin,Higher,2011,Yes,6
Mandarin (Traditional),ModernLanguages,Mandarin,AdvancedHigher,2011,Yes,7
Portuguese,ModernLanguages,Portuguese,OrdinaryGrade,1986,Yes,5
Portuguese,ModernLanguages,Portuguese,OrdinaryGrade,1987,Yes,5
Portuguese,ModernLanguages,Portuguese,OrdinaryGrade,1988,Yes,5
Portuguese,ModernLanguages,Portuguese,OrdinaryGrade,1989,Yes,5
Portuguese,ModernLanguages,Portuguese,OrdinaryGrade,1990,Yes,5
Portuguese,ModernLanguages,Portuguese,OrdinaryGrade,1991,Yes,5
Portuguese,ModernLanguages,Portuguese,OrdinaryGrade,1992,Yes,5
Portuguese,ModernLanguages,Portuguese,OrdinaryGrade,1993,No uptake,5
Portuguese,ModernLanguages,Portuguese,Higher,1986,Yes,6
Portuguese,ModernLanguages,Portuguese,Higher,1987,Yes,6
Portuguese,ModernLanguages,Portuguese,Higher,1988,Yes,6
Portuguese,ModernLanguages,Portuguese,Higher,1989,Yes,6
Portuguese,ModernLanguages,Portuguese,Higher,1990,Yes,6
Portuguese,ModernLanguages,Portuguese,Higher,1991,Yes,6
Portuguese,ModernLanguages,Portuguese,Higher,1992,Yes,6
Portuguese,ModernLanguages,Portuguese,Higher,1993,Yes,6
Portuguese,ModernLanguages,Portuguese,Higher,1994,Yes,6
Portuguese,ModernLanguages,Portuguese,Higher,1995,No uptake,6
Russian,ModernLanguages,Russian,Intermediate1,2002,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2003,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2004,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2005,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2006,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2007,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2008,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2010,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2011,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2012,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2013,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2014,Yes,4
Russian,ModernLanguages,Russian,Intermediate1,2015,No uptake,4
Russian,ModernLanguages,Russian,StandardGrade,1990,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,1991,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,1992,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,1993,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,1994,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,1995,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,1996,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,1997,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,1998,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,1999,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,2000,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,2001,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,2002,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,2003,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,2004,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,2005,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,2006,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,2007,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,2008,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,2009,Yes,5
Russian,ModernLanguages,Russian,StandardGrade,2010,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2001,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2003,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2004,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2005,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2006,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2007,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2008,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2009,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2010,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2011,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2012,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2013,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2014,Yes,5
Russian,ModernLanguages,Russian,Intermediate2,2015,Yes,5
Russian,ModernLanguages,Russian,Higher,1986,Yes,6
Russian,ModernLanguages,Russian,Higher,1987,Yes,6
Russian,ModernLanguages,Russian,Higher,1988,Yes,6
Russian,ModernLanguages,Russian,Higher,1989,Yes,6
Russian,ModernLanguages,Russian,Higher,1990,Yes,6
Russian,ModernLanguages,Russian,Higher,1991,Yes,6
Russian,ModernLanguages,Russian,Higher,1992,Yes,6
Russian,ModernLanguages,Russian,Higher,1993,Yes,6
Russian,ModernLanguages,Russian,Higher,1994,Yes,6
Russian,ModernLanguages,Russian,Higher,1995,No uptake,6
Russian,ModernLanguages,Russian,Higher,1996,Yes,6
Russian,ModernLanguages,Russian,Higher,1997,Yes,6
Russian,ModernLanguages,Russian,Higher,1998,Yes,6
Russian,ModernLanguages,Russian,Higher,1999,Yes,6
Russian,ModernLanguages,Russian,Higher,2000,Yes,6
Russian,ModernLanguages,Russian,Higher,2001,Yes,6
Russian,ModernLanguages,Russian,Higher,2003,Yes,6
Russian,ModernLanguages,Russian,Higher,2004,Yes,6
Russian,ModernLanguages,Russian,Higher,2005,Yes,6
Russian,ModernLanguages,Russian,Higher,2006,Yes,6
Russian,ModernLanguages,Russian,Higher,2007,Yes,6
Russian,ModernLanguages,Russian,Higher,2008,Yes,6
Russian,ModernLanguages,Russian,Higher,2009,Yes,6
Russian,ModernLanguages,Russian,Higher,2010,Yes,6
Russian,ModernLanguages,Russian,Higher,2011,Yes,6
Russian,ModernLanguages,Russian,Higher,2012,Yes,6
Russian,ModernLanguages,Russian,Higher,2013,Yes,6
Russian,ModernLanguages,Russian,Higher,2014,Yes,6
Russian,ModernLanguages,Russian,Higher,2015,Yes,6
Russian,ModernLanguages,Russian,NewHigher,2000,Yes,6
Russian,ModernLanguages,Russian,NewHigher,2001,Yes,6
Russian,ModernLanguages,Russian,NewHigher,2002,Yes,6
Russian,ModernLanguages,Russian,CSYS,1986,Yes,7
Russian,ModernLanguages,Russian,CSYS,1987,Yes,7
Russian,ModernLanguages,Russian,CSYS,1988,Yes,7
Russian,ModernLanguages,Russian,CSYS,1989,Yes,7
Russian,ModernLanguages,Russian,CSYS,1990,Yes,7
Russian,ModernLanguages,Russian,CSYS,1991,Yes,7
Russian,ModernLanguages,Russian,CSYS,1992,Yes,7
Russian,ModernLanguages,Russian,CSYS,1993,Yes,7
Russian,ModernLanguages,Russian,CSYS,1994,Yes,7
Russian,ModernLanguages,Russian,CSYS,1995,Yes,7
Russian,ModernLanguages,Russian,CSYS,1996,Yes,7
Russian,ModernLanguages,Russian,CSYS,1997,Yes,7
Russian,ModernLanguages,Russian,CSYS,1998,Yes,7
Russian,ModernLanguages,Russian,CSYS,1999,Yes,7
Russian,ModernLanguages,Russian,CSYS,2001,Yes,7
Russian,ModernLanguages,Russian,AdvancedHigher,2001,Yes,7
Russian,ModernLanguages,Russian,AdvancedHigher,2002,Yes,7
Russian,ModernLanguages,Russian,AdvancedHigher,2003,Yes,7
Russian,ModernLanguages,Russian,AdvancedHigher,2004,Yes,7
Russian,ModernLanguages,Russian,AdvancedHigher,2005,Yes,7
Russian,ModernLanguages,Russian,AdvancedHigher,2006,Yes,7
Russian,ModernLanguages,Russian,AdvancedHigher,2007,Yes,7
Russian,ModernLanguages,Russian,AdvancedHigher,2008,Yes,7
Russian (Alternative),ModernLanguages,Russian,OrdinaryGrade,1986,Yes,5
Russian (Alternative),ModernLanguages,Russian,OrdinaryGrade,1987,Yes,5
Russian (Alternative),ModernLanguages,Russian,OrdinaryGrade,1988,No uptake,5
Russian (Alternative),ModernLanguages,Russian,OrdinaryGrade,1989,Yes,5
Russian (Alternative),ModernLanguages,Russian,OrdinaryGrade,1990,No uptake,5
Russian (Alternative),ModernLanguages,Russian,OrdinaryGrade,1991,No uptake,5
Russian (Alternative),ModernLanguages,Russian,OrdinaryGrade,1992,No uptake,5
Russian (Alternative),ModernLanguages,Russian,OrdinaryGrade,1993,No uptake,5
Russian (Revised),ModernLanguages,Russian,Higher,1991,Yes,6
Russian (Revised),ModernLanguages,Russian,Higher,1992,Yes,6
Russian (Revised),ModernLanguages,Russian,Higher,1993,Yes,6
Russian (Revised),ModernLanguages,Russian,Higher,1994,Yes,6
Russian (Revised),ModernLanguages,Russian,Higher,1995,Yes,6
Russian (Revised),ModernLanguages,Russian,CSYS,1992,Yes,7
Russian (Traditional),ModernLanguages,Russian,OrdinaryGrade,1986,Yes,5
Russian (Traditional),ModernLanguages,Russian,OrdinaryGrade,1987,Yes,5
Russian (Traditional),ModernLanguages,Russian,OrdinaryGrade,1988,Yes,5
Russian (Traditional),ModernLanguages,Russian,OrdinaryGrade,1989,Yes,5
Russian (Traditional),ModernLanguages,Russian,OrdinaryGrade,1990,Yes,5
Russian (Traditional),ModernLanguages,Russian,OrdinaryGrade,1991,Yes,5
Russian (Traditional),ModernLanguages,Russian,OrdinaryGrade,1992,Yes,5
Russian (Traditional),ModernLanguages,Russian,OrdinaryGrade,1993,No uptake,5
Russian (Writing)*,ModernLanguages,Russian,StandardGrade,1990,Yes,5
Russian (Writing)*,ModernLanguages,Russian,StandardGrade,1991,Yes,5
Russian (Writing)*,ModernLanguages,Russian,StandardGrade,1992,Yes,5
Russian (Writing)*,ModernLanguages,Russian,StandardGrade,1993,Yes,5
Russian (Writing)*,ModernLanguages,Russian,StandardGrade,1994,Yes,5
Russian (Writing)*,ModernLanguages,Russian,StandardGrade,1995,Yes,5
Russian (Writing)*,ModernLanguages,Russian,StandardGrade,1996,Yes,5
Russian (Writing)*,ModernLanguages,Russian,StandardGrade,1997,Yes,5
Russian (Writing)*,ModernLanguages,Russian,StandardGrade,1998,Yes,5
Russian (Writing)*,ModernLanguages,Russian,StandardGrade,1999,Yes,5
Spanish,ModernLanguages,Spanish,National2,2014,Yes,2
Spanish,ModernLanguages,Spanish,National2,2015,Yes,2
Spanish,ModernLanguages,Spanish,National2,2016,Yes,2
Spanish,ModernLanguages,Spanish,National2,2017,Yes,2
Spanish,ModernLanguages,Spanish,National2,2018,Yes,2
Spanish,ModernLanguages,Spanish,National2,2019,Yes,2
Spanish,ModernLanguages,Spanish,National2,2020,Yes,2
Spanish,ModernLanguages,Spanish,National2,2021,Yes,2
Spanish,ModernLanguages,Spanish,National3,2014,Yes,3
Spanish,ModernLanguages,Spanish,National3,2015,Yes,3
Spanish,ModernLanguages,Spanish,National3,2016,Yes,3
Spanish,ModernLanguages,Spanish,National3,2017,Yes,3
Spanish,ModernLanguages,Spanish,National3,2018,Yes,3
Spanish,ModernLanguages,Spanish,National3,2019,Yes,3
Spanish,ModernLanguages,Spanish,National3,2020,Yes,3
Spanish,ModernLanguages,Spanish,National3,2021,Yes,3
Spanish,ModernLanguages,Spanish,Intermediate1,2000,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2001,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2002,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2003,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2004,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2005,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2006,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2007,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2008,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2009,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2010,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2011,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2012,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2013,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2014,Yes,4
Spanish,ModernLanguages,Spanish,Intermediate1,2015,Yes,4
Spanish,ModernLanguages,Spanish,National4,2014,Yes,4
Spanish,ModernLanguages,Spanish,National4,2015,Yes,4
Spanish,ModernLanguages,Spanish,National4,2016,Yes,4
Spanish,ModernLanguages,Spanish,National4,2017,Yes,4
Spanish,ModernLanguages,Spanish,National4,2018,Yes,4
Spanish,ModernLanguages,Spanish,National4,2019,Yes,4
Spanish,ModernLanguages,Spanish,National4,2020,Yes,4
Spanish,ModernLanguages,Spanish,National4,2021,Yes,4
Spanish,ModernLanguages,Spanish,StandardGrade,1990,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,1991,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,1992,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,1993,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,1994,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,1995,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,1996,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,1997,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,1998,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,1999,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2000,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2001,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2002,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2003,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2004,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2005,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2006,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2007,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2008,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2009,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2010,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2011,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2012,Yes,5
Spanish,ModernLanguages,Spanish,StandardGrade,2013,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2000,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2001,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2002,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2003,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2004,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2005,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2006,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2007,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2008,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2009,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2010,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2011,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2012,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2013,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2014,Yes,5
Spanish,ModernLanguages,Spanish,Intermediate2,2015,Yes,5
Spanish,ModernLanguages,Spanish,National5,2014,Yes,5
Spanish,ModernLanguages,Spanish,National5,2015,Yes,5
Spanish,ModernLanguages,Spanish,National5,2016,Yes,5
Spanish,ModernLanguages,Spanish,National5,2017,Yes,5
Spanish,ModernLanguages,Spanish,National5,2018,Yes,5
Spanish,ModernLanguages,Spanish,National5,2019,Yes,5
Spanish,ModernLanguages,Spanish,National5,2020,Yes,5
Spanish,ModernLanguages,Spanish,National5,2021,Yes,5
Spanish,ModernLanguages,Spanish,Higher,1986,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1987,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1988,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1989,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1990,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1991,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1992,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1993,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1994,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1995,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1996,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1997,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1998,Yes,6
Spanish,ModernLanguages,Spanish,Higher,1999,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2000,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2001,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2003,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2004,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2005,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2006,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2007,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2008,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2009,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2010,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2011,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2012,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2013,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2014,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2015,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2016,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2017,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2018,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2019,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2020,Yes,6
Spanish,ModernLanguages,Spanish,Higher,2021,Yes,6
Spanish,ModernLanguages,Spanish,NewHigher,2000,Yes,6
Spanish,ModernLanguages,Spanish,NewHigher,2001,Yes,6
Spanish,ModernLanguages,Spanish,NewHigher,2002,Yes,6
Spanish,ModernLanguages,Spanish,NewHigher,2015,Yes,6
Spanish,ModernLanguages,Spanish,CSYS,1986,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1987,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1988,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1989,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1990,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1991,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1992,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1993,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1994,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1995,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1996,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1997,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1998,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,1999,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,2000,Yes,7
Spanish,ModernLanguages,Spanish,CSYS,2001,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2001,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2002,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2003,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2004,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2005,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2006,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2007,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2008,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2009,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2010,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2011,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2012,Yes,7
Spanish,ModernLanguages,Spanish,AdvancedHigher,2013,Yes,7
